_id,name,enabled,deduped_id,name meta phones,address,address meta phones,city,state,postal code,phone,website,averate rating,rating count,review count,feature count,source count,geo,dupe count,dupe ids
50a31def16631e8702002ac1,House of Vegetarian,true,,"HS,FJTRN",68 Mott Street,"68,MT",New York,NY,10002,(212) 226-6572,,3.3333333333333335,3,53,17,3,"40.716139,-73.997895",0,
50a31fe216631e87020e1c30,House Of Crepes,true,,"HS,KRP","Pier 17 MallSouth St Seaport,","PR,17,MLS0,SPRT",Peck Slip,NY,10038,(917) 421-2027,,2,1,1,3,1,"40.7113534731,-74.00390625",0,
4fdb77ffe0795a6846efcf4d,House,true,,HS,121 E 17th St,"121,170",New York,NY,10003,,http://thehousenyc.com/,4,2,47,23,5,"40.735879,-73.987387",0,
4fdb706de0795a6846e7e2ce,Houlihans - Riese Restaurant,true,,"HLHN,RS",196 Broadway,"196,BRTW",New York,NY,10038,(212)240-1280,,-1,0,0,0,0,"40.710346,-74.00951",0,
50a31e8216631e8702061e20,Houlihans,true,,HLHN,50 Broad St,"50,BRT",New York,NY,10004,(212) 483-8310,,-1,0,0,1,1,"40.705864,-74.011611",0,
50a31e4016631e8702022809,Hotel Tortuga,true,,"HTL,TRTK",246 E 14th St,"246,140",New York,NY,10003,(212) 228-1884,www.hotel-tortuga.com,-1,0,7,11,2,undefined,0,
50a333b46d33ad820301376b,Hotel Griffou,false,50a31f0216631e8702085140,"HTL,KRF",21 W 9th St.,"21,90",New York,NY,10011,(646) 448-4632,,5,1,1,8,2,undefined,3,"50a31f0216631e8702085140,50a333b46d33ad820301376b,50a31f0316631e870208516a"
50a31f0316631e870208516a,Hotel Griffou,false,50a31f0216631e8702085140,"HTL,KRF",21 W 9th St,"21,90",New York,NY,10011,(212) 358-0228,,5,1,1,8,1,"40.733376,-73.99704",3,"50a31f0316631e870208516a,50a31f0216631e8702085140,50a333b46d33ad820301376b"
50a31ee516631e8702082bab,Hotel Employees Restaurant,true,,"HTL,EMPLY",33 W 14th St,"3,140",New York,NY,10011,(212) 262-7683,,-1,0,0,1,1,"40.736889,-73.995252",0,
50a31ef116631e870208314f,Hotel Employees & Rstrnt,true,,"HTL,EMPLY,RSTRNT",47 W 14th St # 5,"47,140,5",New York,NY,10011,(212) 957-9241,,-1,0,0,1,1,"40.737091,-73.995779",0,
4fdb7ae9e0795a6846f41d2f,Hotel Chantelle,true,,"HTL,SHNTL",92 Ludlow St,"92,LTL",New York,NY,10002,,www.hotelchantelle.com,3,1,41,25,4,"40.718442,-73.989121",0,
4fdb7c46e0795a6846f635bf,Hot and Crusty,true,,"HT,KRST",495 Broadway,"495,BRTW",New York,NY,10012,,,-1,0,0,0,0,"40.722064,-73.99962",0,
4fdb7ed9e0795a6846fac461,Hot and Crusty,false,50a333ce6d33ad820302992a,"HT,KRST",232 1st Ave,"232,1ST",New York,NY,10009,,,-1,1,0,0,0,"40.731361,-73.982564",4,"50a31ebb16631e870206fcf5,4fdb7ed9e0795a6846fac461,50a0b65b96be3c4a33019083,50a333ce6d33ad820302992a"
50a31ef516631e8702083633,Hot Spot Pizza,false,50a31eed16631e8702082fc9,"HT,SPT,PS",211 8th Ave,"21,80",New York,NY,10011,(212) 645-6196,,5,1,1,1,1,"40.743919,-73.99971",3,"50a31ef516631e8702083633,50a31eed16631e8702082fc9,50a334416d33ad8203054bd5"
50a334416d33ad8203054bd5,Hot Spot Pizza,false,50a31eed16631e8702082fc9,"HT,SPT,PS",211 8th Ave,"21,80",New York,NY,10011,(212) 645-6196,,5,1,1,1,1,"40.743919,-73.99971",3,"50a31eed16631e8702082fc9,50a334416d33ad8203054bd5,50a31ef516631e8702083633"
4fdb798ae0795a6846f2144b,Hot Pita,false,4fdb7076e0795a6846e7e5bf,"HT,PT",11 Waverly Pl,"1,WFRL",New York,NY,10003,,,-1,0,0,0,0,"40.729977,-73.994064",3,"4fdb798ae0795a6846f2144b,4fdb7ac1e0795a6846f3d7d8,4fdb7076e0795a6846e7e5bf"
4fdb7ac1e0795a6846f3d7d8,Hot Pepper Cafe,false,4fdb7076e0795a6846e7e5bf,"HT,PPR,KF",11 Waverly Pl,"1,WFRL",New York,NY,10003,,http://71clintonfreshfood.com/,-1,0,0,0,0,"40.729978,-73.994064",3,"4fdb7076e0795a6846e7e5bf,4fdb798ae0795a6846f2144b,4fdb7ac1e0795a6846f3d7d8"
4fdb7076e0795a6846e7e5bf,Hot PITA,true,,"HT,PT",11 Waverly Place Uppr,"1,WFRL",New York,NY,10003,(212)420-7009,,-1,0,0,1,1,"42.878445,-77.881615",3,"4fdb7076e0795a6846e7e5bf,4fdb7ac1e0795a6846f3d7d8,4fdb798ae0795a6846f2144b"
50a31df916631e8702005697,Hot Mini Cakes,true,,"HT,MN,KK",Grand St & Bowery,"KRNT,BWR",New York,NY,10002,(000) 000-0000,,-1,0,0,4,1,undefined,0,
50a31e2916631e870201af07,Hot Kitchen,true,,"HT,KTKSHN",104 2nd Ave,"104,2NT",New York,NY,10003,(212) 228-3090,www.hotkitchenny.com,4,1,45,19,2,"40.727416,-73.988156",0,
4fdb77b2e0795a6846ef5a46,Hot Dog @Gray's Papaya,false,50a31eee16631e870208303a,"HT,TK,KR,PPY",402 Avenue Of The Americas,"402,OF,0,AMRK",New York,NY,10011,,http://grayspapaya.com/,-1,0,0,0,0,"40.733669,-73.999514",2,"4fdb77b2e0795a6846ef5a46,50a31eee16631e870208303a"
50a31fba16631e87020dbcea,Hot Clay Oven,true,,"HT,KL,OFN",101 Maiden Ln,"101,MTN",New York,NY,10038,(212) 269-2103,www.hotclayoven.com,3.5,2,47,26,5,"40.706933,-74.007125",0,
4fdb7a58e0795a6846f33110,Hot Blondies Bakery,true,,"HT,BLNT,BKR",540 Avenue Of The Americas,"540,OF,0,AMRK",New York,NY,10011,,,-1,0,0,0,0,"40.737688,-73.996601",0,
50a31e3a16631e8702021114,Hot Bagels,true,,"HT,BJL",203 East Houston Street,"203,HSTN",New York,NY,10003,(212) 533-1501,,5,1,1,3,1,"40.722407,-73.9874075",0,
50a333476d33ad8203000706,Hot & Crusty,true,,"HT,KRST",42 Grand St,"42,KRNT",New York,NY,10013,(212) 338-0260,,-1,0,0,1,1,"-74.004151,-74.004151",0,
50a31ebb16631e870206fcf5,Hot & Crusty,false,50a333ce6d33ad820302992a,"HT,KRST",400 E 14th St,"40,140",New York,NY,10009,(212) 228-3869,www.hotandcrusty.com,-1,2,0,14,0,"40.731241,-73.982394",3,"50a31ebb16631e870206fcf5,4fdb7ed9e0795a6846fac461,50a333ce6d33ad820302992a"
50a333ce6d33ad820302992a,Hot & Crusty,true,,"HT,KRST",400 E 14th St,"40,140",New York,NY,10009,(212) 228-3869,www.hotandcrusty.com,2.675,2,5,15,3,"40.731241,-73.982394",3,"50a31ebb16631e870206fcf5,4fdb7ed9e0795a6846fac461,50a333ce6d33ad820302992a"
4fdb785be0795a6846f05c16,Hospital Audiences Inc.,true,,"HSPT,ATNK",548 Broadway,"548,BRTW",New York,NY,10012,,,-1,0,0,0,0,"40.723625,-73.998299",0,
50a333446d33ad8203000624,Hos Country Kitchen Inc,false,50a333396d33ad8203000343,"H,KNTR,KTKSHN",148 Hester St,"148,HSTR",New York,NY,10013,(212) 965-8645,,-1,0,0,1,1,"-73.99617,-73.99617",2,"50a333446d33ad8203000624,50a333396d33ad8203000343"
4fdb7a8ce0795a6846f38470,Horus Kabab House,false,50a333d36d33ad820302b973,"HR,KBB,HS",93 Avenue B,"93,B",New York,NY,10009,,http://www.horuscafe.com/,-1,0,0,0,0,"40.614215,-73.98159",3,"50a31ec716631e8702072139,50a333d36d33ad820302b973,4fdb7a8ce0795a6846f38470"
50a31eb816631e870206f39f,Horus Café,false,4fdb78a8e0795a6846f0c7f9,"HR,KF",293 E 10th St,"293,100",New York,NY,10009,(212) 228-4774,www.horusona.com,-1,3,0,20,0,"40.7278856,-73.9820436",3,"50a31eb816631e870206f39f,50a333d76d33ad820302d882,4fdb78a8e0795a6846f0c7f9"
50a333d76d33ad820302d882,Horus Cafe,false,4fdb78a8e0795a6846f0c7f9,"HR,KF",293 E 10th St,"293,100",New York,NY,10009,(212) 228-4774,www.horusona.com,2.6,3,57,21,4,undefined,3,"50a31eb816631e870206f39f,50a333d76d33ad820302d882,4fdb78a8e0795a6846f0c7f9"
50a333d36d33ad820302b973,Horus Cafe,true,,"HR,KF",93 Ave B,"93,B",New York,NY,10009,(347) 281-6930,www.horuscafe.com,3.025,4,57,25,5,"40.724557,-73.981541",3,"50a31ec716631e8702072139,50a333d36d33ad820302b973,4fdb7a8ce0795a6846f38470"
50a31ec716631e8702072139,Horus Cafe,false,50a333d36d33ad820302b973,"HR,KF",93 Avenue B,"93,B",New York,NY,10009,(212) 777-9199,www.horuscafe.com,3,1,7,25,1,undefined,3,"50a31ec716631e8702072139,50a333d36d33ad820302b973,4fdb7a8ce0795a6846f38470"
4fdb78a8e0795a6846f0c7f9,Horus,true,,HR,293 E 10th St,"293,100",New York,NY,10009,,,3.8,1,10,1,1,"40.727846,-73.982228",3,"50a31eb816631e870206f39f,50a333d76d33ad820302d882,4fdb78a8e0795a6846f0c7f9"
50a334666d33ad8203063100,Hop Shing Restaurant,false,50a31d31ad50537c0200a65a,"HP,SHNK",9 Chatham SqSte 1,"9,SH0M,SKST,1",New York,NY,10038,(212) 267-0220,,3.5,1,40,15,1,"40.71386,-73.99793",3,"50a31d31ad50537c0200a65a,4fdb768ae0795a6846edb13b,50a334666d33ad8203063100"
50a31d31ad50537c0200a65a,Hop Shing Restaurant,true,,"HP,SHNK",9 Chatham SqSte 1,"9,SH0M,SKST,1",New York,NY,10038,(212) 267-0220,,3.5,1,40,18,2,"40.71386,-73.99793",3,"50a31d31ad50537c0200a65a,4fdb768ae0795a6846edb13b,50a334666d33ad8203063100"
4fdb768ae0795a6846edb13b,Hop Shing Restaurant,false,50a31d31ad50537c0200a65a,"HP,SHNK",9 Chatham Sq,"9,SH0M,SK",New York,NY,10038,,,4.225,2,12,9,3,"40.71374,-73.99795",4,"50a31d31ad50537c0200a65a,50a0b6df96be3c4a33028dae,4fdb768ae0795a6846edb13b,50a334666d33ad8203063100"
50a3334b6d33ad8203000970,Hop Lee Restaurant,true,,"HP,L",16 Mott St,"16,MT",New York,NY,10013,(212) 962-6475,,3.875,2,48,20,4,"-73.997751,-73.997751",0,
50a3334c6d33ad820300099b,Hop Kee,true,,"HP,K",21 Mott St,"21,MT",New York,NY,10013,(212) 964-8365,,4,3,49,17,3,"40.7143943,-73.9988602",2,"50a3334c6d33ad820300099b,50a333466d33ad82030006aa"
50a31eb916631e870206f91b,Hop Devil Grill,true,,"HP,TFL,KRL",129 Saint Marks Pl,"129,SNT,MRK",New York,NY,10009,(212) 533-4467,,3.55,1,10,1,1,"40.726831,-73.983277",0,
50a31eb716631e870206f078,Hop Devil Grill,true,,"HP,TFL,KRL",129 St Marks Pl,"129,MRK",New York,NY,10009,(212) 533-4468,www.hopdevil.com,3.5,1,47,19,2,"40.726831,-73.9832759",0,
4fdb793ee0795a6846f1a4f8,Hoomoos Asli,true,,"HM,ASL",100 Kenmare St,"10,KNMR",New York,NY,10012,,,-1,0,0,0,0,"40.721173,-73.997062",0,
4fdb7497e0795a6846eadeec,Hook and Ladder II,true,,"HK,LTR,I",133 John St,"13,JN",New York,NY,10038,,,-1,0,0,0,0,"40.707053,-74.005183",0,
4fdb7853e0795a6846f04cc7,Honmura An,true,,HNMR,170 Mercer St,"170,MRSR",New York,NY,10012,,http://newyorkmetro.com/listings/restaurant/honmura-an,-1,0,0,0,0,"40.725603,-73.997969",0,
50a3333d6d33ad8203000400,Hong Ying Rice Shoppe,true,,"HNK,YNK,RS,SHP",11 Mott St.,"1,MT",New York,NY,10013,(212) 349-6126,,-1,0,0,1,1,"-73.998826,-73.998826",0,
4fdb7a99e0795a6846f397f9,Hong Wong Restaurant,true,,"HNK,WNK",300 Grand St,"30,KRNT",New York,NY,10002,,,3.5,2,6,15,2,"40.717508,-73.991721",2,"4fdb7a99e0795a6846f397f9,50a31d28ad50537c02000716"
50a31e0716631e870200a0a1,Hong On,true,,HNK,28 Market Street,"28,MRKT",New York,NY,10002,(212) 571-6818,,-1,0,0,3,1,"40.7128961,-73.9943577",0,
50a333566d33ad8203000bab,Hong Lock Yuen,true,,"HNK,LK,YN",129 Mott Street,"129,MT",New York,NY,10013,(212) 226-6666,,-1,0,0,3,1,"40.71835,-73.997109",0,
50a3334d6d33ad82030009a5,Hong Kong Station,true,,"HNK,KNK,STXN",45 Bayard St,"45,BYRT",New York,NY,10013,(212) 233-0288,,3.925,2,5,9,3,"-73.997351,-73.997351",0,
4fdb7bdde0795a6846f583ea,Hong Kong Station,true,,"HNK,KNK,STXN",128 Hester St,"128,HSTR",New York,NY,10002,,,-1,0,0,0,0,"40.716965,-73.994936",0,
50a31dec16631e8702001e43,Hong Kong Restaurant,true,,"HNK,KNK",60 Hester St Apt C5,"60,HSTR,APT,K5",New York,NY,10002,(678) 838-9998,,-1,0,0,3,1,"40.7158351,-73.9908932",0,
4fdb7539e0795a6846ebd6f4,Hong Kong,true,,"HNK,KNK",78 5th Ave,"78,50",New York,NY,10011,,,-1,0,0,0,0,"40.735867,-73.993814",0,
50a31f0916631e8702086a64,Honey,true,,HN,243 W 14th St,"243,140",New York,NY,10011,(212) 620-0222,,2.8,1,10,1,1,"40.739444,-74.001419",0,
50a335856d33ad82030e4789,Hon Cafe,true,,"HN,KF",70 Mott St,"70,MT",New York,NY,10013,(212) 219-1431,,4,1,3,3,1,undefined,0,
4fdb7e80e0795a6846fa2ac4,Home of Cheers,true,,"HM,SHR",261 W 18th St,"261,180",New York,NY,10011,,,-1,0,0,0,0,"40.741943,-73.999496",0,
50a31d31ad50537c0200a4eb,Home Restaurant,true,,HM,20 Cornelia St,"20,KRNL",New York,NY,10014,(212) 243-9579,www.homerestaurantnyc.com,3.6166666666666667,3,57,25,5,"40.7313811,-74.002109",0,
50a333366d33ad82030002a7,Home On 8th,true,,"HM,80",162 Mott St # 15,"162,MT,15",New York,NY,10013,(212) 947-1420,,-1,0,0,1,1,"-73.995943,-73.995943",0,
50a333e26d33ad82030313e5,Home Espresso Bar,false,50a31def16631e8702002ab9,"HM,ESPRS,BR",250 Broome St,"250,BRM",New York,NY,10002,(646) 820-1227,www.homeespressobar.net,-1,0,0,7,1,undefined,3,"50a31def16631e8702002ab9,50a333e26d33ad82030313e5,50a31dfa16631e870200581c"
50a31dfa16631e870200581c,Home Espresso Bar,false,50a31def16631e8702002ab9,"HM,ESPRS,BR",250 Broome St,"250,BRM",New York,NY,10002,(646) 820-1227,www.homeespressobar.net,-1,0,0,6,0,undefined,3,"50a31dfa16631e870200581c,50a31def16631e8702002ab9,50a333e26d33ad82030313e5"
4fdb761be0795a6846ed0371,Holy Basil Thai Bar and Rstrnt,false,50a334556d33ad820305c667,"HL,BSL,0,BR,RSTRNT",149 2nd Ave,"149,2NT",New York,NY,10003,,,-1,0,0,0,0,"40.729336,-73.987256",11,"50a31e3316631e870201e24e,50a31e5416631e870202849f,4fdb75d3e0795a6846ec9e42,50a161a27ee69eb80300fad4,50a0b61396be3c4a33005767,50a15fbf4a4b99a00300ebc1,50a0b8829c80bd67330026fb,4fdb761be0795a6846ed0371,50a31e1916631e8702018ea5,50a334556d33ad820305c667,50a3345b6d33ad820305ea50"
50a31e5416631e870202849f,Holy Basil,false,50a334556d33ad820305c667,"HL,BSL",149 2nd Ave,"149,2NT",New York,NY,10003,(212) 460-5557,,-1,1,0,0,0,"40.729544,-73.987438",5,"50a31e5416631e870202849f,50a334556d33ad820305c667,4fdb761be0795a6846ed0371,50a3345b6d33ad820305ea50,50a31e3316631e870201e24e"
50a334556d33ad820305c667,Holy Basil,true,,"HL,BSL",149 2nd Ave,"149,2NT",New York,NY,10003,(212) 460-5557,,4.45,1,10,1,1,"40.729544,-73.987438",5,"50a31e5416631e870202849f,50a334556d33ad820305c667,4fdb761be0795a6846ed0371,50a3345b6d33ad820305ea50,50a31e3316631e870201e24e"
50a31ee616631e8702082c5b,Hollywood Diner,true,,"HLWT,TNR",574 6th Ave,"574,60",New York,NY,10011,(212) 691-8465,,3.5,2,47,22,4,"40.73873,-73.995651",0,
50a31d27ad50537c020001f7,Hok Zhou Restaurant,true,,"HK,SH",93 E Broadway,"93,BRTW",New York,NY,10002,(212) 766-3313,,3.5,1,3,8,1,"40.7137656,-73.9936094",0,
50a31ed016631e8702074963,Ho-Ho Chinese Restaurant,true,,"H,SHNS",793 E 6th St,"793,60",Manhattan,NY,10009,(212) 691-0977,,-1,0,0,2,1,"40.7225458,-73.9769595",0,
50a333436d33ad8203000581,Ho Wong Coffee House,true,,"H,WNK,KF,HS",146 Hester St,"146,HSTR",New York,NY,10013,(212) 966-5626,,3.5,1,23,11,2,"-73.996137,-73.996137",0,
4fdb77abe0795a6846ef4f57,Hk Poultry Inc.,true,,"HK,PLTR",73 Eldridge St,"73,ELTRTK",New York,NY,10002,,,-1,0,0,1,1,"40.716793,-73.992661",0,
4fdb7080e0795a6846e7ebdb,Hjk Plaza Deli,false,4fdb761ee0795a6846ed0b1c,"HJK,PLS,TL",11 Broadway,"1,BRTW",New York,NY,10004,,,-1,0,0,0,0,"40.70561,-74.013498",3,"4fdb7080e0795a6846e7ebdb,50a3340f6d33ad82030400fa,50a31e8416631e8702061fd3"
50a31e9816631e8702068eb5,Hive at 55,true,,"HF,5","55 Broad Street, 13th Floor","5,BRT,130,FLR",New York,NY,10004,(646) 556-6805,,-1,0,0,6,1,undefined,0,
4fdb7a9ae0795a6846f399d2,Hitching Post Restaurant,true,,"HTKSH,PST",172 Bleecker St,"172,BLKR",New York,NY,10012,,,-1,0,0,0,0,"40.72886,-74.00063",0,
50a31e1516631e87020188d8,His Restaurant Corp,true,,,242 E 10th St,"242,100",New York,NY,10003,(646) 454-9679,,-1,0,0,1,1,"40.728851,-73.984693",0,
4fdb757de0795a6846ec1b58,Hiroko's Place,true,,"HRK,PLS",75 Thompson St,"75,0MPSN",New York,NY,10012,,,-1,0,0,0,0,"40.724547,-74.003079",0,
4fdb7615e0795a6846ecfaa6,Hiro,true,,HR,84 E 10th St,"84,100",New York,NY,10003,,http://hironyc.com/,2.8333333333333335,3,30,16,3,"40.731002,-73.989712",3,"4fdb7615e0795a6846ecfaa6,4fdb771ce0795a6846ee7af2,4fdb7076e0795a6846e7e5be"
50a31e1816631e8702018c23,Hirai Mong,true,,"HR,MNK",12 St Marks Pl,"12,MRK",New York,NY,10003,(212) 475-7101,,-1,0,0,1,1,"40.729101,-73.989183",0,
50a31e9816631e8702069218,Hip Hop Models,true,,"HP,MTL",44 Wall St,"4,WL",New York,NY,10005,(212) 461-2290,,-1,0,0,1,1,"40.706537,-74.009658",0,
4fdb75c6e0795a6846ec881b,Hip Hop Chow,true,,"HP,SH",129 2nd Ave,"129,2NT",New York,NY,10003,,http://www.hiphopchow.com/,-1,0,0,0,0,"40.72859,-73.98767",0,
4fdb7a51e0795a6846f326a2,Hip Cup Cafe,true,,"HP,KP,KF",225 Park Row,"25,PRK,R",New York,NY,10038,,,-1,0,0,1,1,"40.713387,-73.998913",0,
4fdb7a0ce0795a6846f2bff2,Hinomaru Corp,true,,HNMR,25 Saint Marks Pl,"25,SNT,MRK",New York,NY,10003,,,-1,0,0,1,1,"40.72896,-73.9885",0,
50a31de316631e8702000982,Hing Wong House Incorporated,true,,"HNK,WNK,HS,INKRPRTT",271 Grand St,"271,KRNT",New York,NY,10002,(917) 337-4097,,-1,0,0,1,1,"40.717707,-73.99303",0,
4fdb75f7e0795a6846eccece,Hing Shing Seafood Store,true,,"HNK,SHNK,SFT",67 Eldridge St,"67,ELTRTK",New York,NY,10002,,,-1,0,0,3,1,"40.716557,-73.992782",0,
50a333596d33ad8203000c97,Hing Huang,true,,HNK,111 Lafayette St,"11,LFYT",New York,NY,10013,(212) 274-0690,,4.25,2,38,14,2,"40.7180724,-74.0006552",0,
50a31dfa16631e8702005895,Hill Top Grocery,true,,"HL,TP",523 Grand St,"523,KRNT",New York,NY,10002,(212) 475-5936,,-1,0,0,5,1,undefined,0,
50a333c96d33ad8203028c17,Highpoint Bistro and Bar,false,50a31ef416631e87020835f6,"HPNT,BSTR,BR",216 7th Ave,"216,70",New York,NY,10011,(646) 410-0120,,5,1,1,1,1,"40.743824,-73.996087",3,"50a31ee916631e8702082dea,50a333c96d33ad8203028c17,50a31ef416631e87020835f6"
50a31ef416631e87020835f6,Highpoint Bistro and Bar,true,,"HPNT,BSTR,BR",216 7th Ave,"216,70",New York,NY,10011,(646) 410-0120,www.highpointnyc.com,4.5,2,8,14,2,"40.743824,-73.996087",3,"50a31ef416631e87020835f6,50a31ee916631e8702082dea,50a333c96d33ad8203028c17"
4fdb7833e0795a6846f01c50,Highline Restaurant and Bar,true,,"HLN,BR",835 Washington St,"835,WKSHNKTN",New York,NY,10014,,,4,1,50,6,3,"40.740297,-74.00796",0,
50a31f5016631e87020ada5b,Highland Restaurant Nyc,true,,"HLNT,NK",150 W 10th St,"150,100",New York,NY,10014,(212) 229-2670,www.highlands-nyc.com,4,2,6,9,3,"40.734514,-74.001171",0,
50a31eaa16631e870206d7ec,High Chai,true,,"HKH,SH",18 Ave B,"18,B",New York,NY,10009,(212) 477-2424,,-1,0,0,1,1,"40.7223,-73.983367",0,
50a31f5616631e87020adf6c,Hideaway,true,,HTW,185 Greenwich Ave,"185,KRNWKSH",New York,NY,10014,(212) 334-5775,www.thehideawaynyc.com,3.5,2,47,16,3,"40.736886,-74.0013",0,
50a334aa6d33ad820309944d,Hibachi Noodle Soup and Sushi,false,4fdb74dfe0795a6846eb4b97,"HBKSH,NTL,SP,SKSH",96 3rd Ave,"96,3RT",New York,NY,10003,(212) 388-9855,,2.5,1,2,3,1,"40.7323819,-73.9880966",4,"4fdb74dfe0795a6846eb4b97,50a31e3b16631e870202140f,50a334aa6d33ad820309944d,50a31e3016631e870201cd8d"
50a31e3016631e870201cd8d,Hibachi Noodle Soup and Sushi,false,4fdb74dfe0795a6846eb4b97,"HBKSH,NTL,SP,SKSH",96 3rd Ave,"96,3RT",New York,NY,10003,(212) 388-9855,,-1,1,0,2,0,"40.7323819,-73.9880966",4,"4fdb74dfe0795a6846eb4b97,50a31e3016631e870201cd8d,50a31e3b16631e870202140f,50a334aa6d33ad820309944d"
50a31def16631e8702002e11,Hi Thai,true,,"H,0",123 Ludlow St,"123,LTL",New York,NY,10002,(212) 677-7624,www.hithainyc.com,3.25,2,47,21,2,"40.719693,-73.9885556",0,
4fdb7dd2e0795a6846f8f8b1,Hi Speed Internet Cafe,true,,"H,SPT,INTRNT,KF",39 Eldridge St,"39,ELTRTK",New York,NY,10002,,,-1,0,0,0,0,"40.716224,-73.993001",0,
4fdb7708e0795a6846ee5c55,Hi Fi Bar,true,,"H,F,BR",169 Avenue A,"169,A",New York,NY,10009,,,-1,0,0,0,0,"40.728146,-73.982061",0,
50a31dde16631e87020002dd,Hew Wing Wing Tao,true,,"H,WNK,T",168 Henry St,"168,HNR",New York,NY,10002,(212) 732-5133,,-1,0,0,1,1,"40.713243,-73.989009",0,
4fdb771ce0795a6846ee7af2,Hero's Restaurant Inc.,false,4fdb7615e0795a6846ecfaa6,HR,30 E 13th St,"30,130",New York,NY,10003,,,-1,0,0,0,0,"40.734792,-73.993182",6,"4fdb7076e0795a6846e7e5be,4fdb771ce0795a6846ee7af2,4fdb7a26e0795a6846f2e667,4fdb7615e0795a6846ecfaa6,50a333ff6d33ad820303989d,50a31e2a16631e870201b9bf"
50a31e9c16631e8702069654,Herman's Gourmet Deli,true,,"HRMN,KRMT,TL",56 Pine St,"56,PN",New York,NY,10005,(212) 248-4584,,-1,0,0,3,1,"40.706759,-74.00892",0,
50a31feb16631e87020e9f81,Heritage Cafe,true,,"HRTK,KF",36 Battery Pl,"36,BTR",New York,NY,10280,(646) 437-4231,www.mjhnyc.org,-1,0,0,8,1,undefined,0,
50a333346d33ad820300024f,Herban Kitchen,true,,"HRBN,KTKSHN",290 Hudson Street,"290,HTSN",New York,NY,10013,(212) 627-2257,,-1,0,0,1,1,"-74.007425,-74.007425",0,
50a333686d33ad820300177f,Herb-n-Peach Eatery,true,,"HRB,PKSH,ETR",1 Dominick St,"1,TMNK",New York,NY,10013,(212) 207-8133,www.herbnpeach.com,-1,0,0,7,1,undefined,0,
50a31ddf16631e87020003e2,Henry Restaurant Equipment,true,,"HNR,EKP",30 Henry St,"30,HNR",New York,NY,10002,(212) 233-7978,,-1,0,0,3,2,"40.712646,-73.996364",0,
4fdb7759e0795a6846eedc1e,Heng Shing Restaurant,true,,"HNK,SHNK",61 Reade St,"61,RT",New York,NY,10007,,,-1,0,0,0,0,"40.715097,-74.006808",0,
4fdb79fce0795a6846f2a39d,Hello Pasta,true,,"HL,PST",125 Maiden Ln,"125,MTN",New York,NY,10038,,,-1,0,0,0,0,"40.706539,-74.006524",0,
4fdb7c2ee0795a6846f60ca8,Hell,true,,HL,55 Gansevoort St,"5,KNSFRT",New York,NY,10014,,,-1,0,0,0,0,"40.739459,-74.007667",0,
4fdb74cfe0795a6846eb2e3d,Helen's Restaurant and Piano Lounge,true,,"HLN,PN,LNK",169 8th Ave,"169,80",New York,NY,10011,,,-1,0,0,0,0,"40.742588,-74.000518",0,
50a31e1416631e87020188b4,Heisenberg Partners Llc,true,,"HSNBRK,PRTNR",200 Park Ave S # 1703,"20,PRK,1703",New York,NY,10003,(212) 677-7111,,-1,0,0,1,1,"40.736785,-73.989302",0,
50a31d28ad50537c0200090b,Heidi Swiss Restaurant,true,,"HT,SWS",6 Extra Pl,"6,EKSTR",Manhattan,NY,10003,(212) 777-4262,,5,1,7,16,1,"40.7248901,-73.9914528",3,"50a31d28ad50537c0200090b,50a333ff6d33ad8203039a08,50a31e4016631e8702022805"
50a31e4016631e8702022805,Heidi,false,50a31d28ad50537c0200090b,HT,6 Extra Pl,"6,EKSTR",New York,NY,10003,(212) 777-4264,,-1,1,0,5,0,undefined,3,"50a31d28ad50537c0200090b,50a31e4016631e8702022805,50a333ff6d33ad8203039a08"
50a333ff6d33ad8203039a08,Heidi,false,50a31d28ad50537c0200090b,HT,6 Extra Pl,"6,EKSTR",New York,NY,10003,(212) 777-4264,,5,1,2,6,1,undefined,3,"50a31d28ad50537c0200090b,50a333ff6d33ad8203039a08,50a31e4016631e8702022805"
4fdb78a2e0795a6846f0c0dd,Hedeh,true,,HH,57 Great Jones St,"57,KRT,JN",New York,NY,10012,,,-1,0,0,0,0,"40.726473,-73.992368",0,
50a31f6216631e87020aea2b,Hector's Cafe-Restaurant,true,,"HKTR,KF",44 Little W 12th St,"4,LTL,120",New York,NY,10014,(212) 206-7592,,4,2,37,18,4,"40.7403009,-74.0081267",0,
50a31de416631e8702000a82,Heavens Hot Bagel,true,,"HFN,HT,BJL",283 E Houston St,"283,HSTN",New York,NY,10002,(212) 420-7566,,4,1,28,14,3,"40.721407,-73.984278",0,
4fdb7080e0795a6846e7ebae,Heavenly Soup & Smoothie,true,,"HFNL,SP,SM0",89 South St,89,New York,NY,10004,(212)791-6752,,-1,0,0,0,0,"40.701345,-74.014646",0,
50a31ea616631e870206d163,Heathers,true,,H0R,506 E 13th St,"506,130",New York,NY,10009,(212) 254-0979,,5,1,2,1,1,"40.729405,-73.980422",0,
4fdb7a58e0795a6846f332c2,Heartland Brewery and Beer Hall,true,,"HRTLNT,BRWR,BR,HL",93 South St,93,New York,NY,10038,,http://heartlandbrewery.com/,3,1,47,28,3,"40.70624,-74.00317",2,"4fdb7a58e0795a6846f332c2,50a31fc816631e87020dcf68"
